name,industry,market_value,ROE_avg,asset_liability_avg,shareholder_capacity,management_capacity
中船应急,专用设备,81.01,4.781999999999999,39.134,7.0,7.8
天永智能,专用设备,26.26,-5.746,56.404,4.6,4.4
伟创电气,专用设备,58.14,20.122,37.284,5.8,4.6
新时达,专用设备,77.98,-8.394,51.622,5.2,7.8
越剑智能,专用设备,28.05,16.601999999999997,28.942,5.0,6.4
华菱精工,专用设备,18.07,-0.514,55.706,0.8,6.4
中国一重,专用设备,231.11,1.068,68.14,5.8,6.6
凌云光,专用设备,124.03,11.27,45.166,5.2,8.600000000000001
强瑞技术,专用设备,23.72,25.026,25.572,4.6,6.000000000000001
华荣股份,专用设备,85.74,16.43,50.624,0.8,6.4
雷赛智能,专用设备,60.06,19.19,28.224,6.4,5.6000000000000005
爱科科技,专用设备,17.3,18.702,25.488,4.0,6.000000000000001
盘古智能,专用设备,59.63,27.55,21.458,4.0,5.4
光启技术,专用设备,321.9,2.488,8.064,0.4,5.4
瀚川智能,专用设备,57.41,16.381999999999998,50.45,5.8,5.0
佳力图,专用设备,50.55,10.68,44.18399999999999,0.8,8.0
豪迈科技,专用设备,257.68,17.964000000000002,19.088,5.8,4.4
欧普泰,专用设备,6.13,27.228,43.9,0.4,6.2
世嘉科技,专用设备,26.83,-8.952000000000002,36.728,4.0,3.6000000000000005
精准信息,专用设备,46.89,6.343999999999999,11.712,5.2,6.4
华强科技,专用设备,69.52,13.826,39.646,7.0,10.2
大族数控,专用设备,167.03,22.524,34.478,6.2,10.2
振华重工,专用设备,207.05,2.928,76.572,8.2,10.6
赛象科技,专用设备,33.26,0.118,22.45,0.8,5.6000000000000005
至纯科技,专用设备,118.04,9.718,53.676,6.4,4.2
冀东装备,专用设备,20.34,5.914,80.098,5.2,7.8
中科美菱,专用设备,8.65,19.11,49.31,5.8,7.6
宏华数科,专用设备,113.33,23.948,21.262000000000004,2.0,7.0
绿岛风,专用设备,20.43,23.348,28.284,4.6,3.6
海得控制,专用设备,50.29,5.118,47.040000000000006,4.6,5.0
瑞奇智造,专用设备,6.65,22.242,62.926,4.6,5.2
欧克科技,专用设备,52.24,57.072,45.95,4.6,5.2
威海广泰,专用设备,49.71,8.538,40.49400000000001,4.0,6.6
坤恒顺维,专用设备,55.23,31.9,29.542,1.2000000000000002,5.4
恒进感应,专用设备,10.16,29.528,33.52,6.4,6.4
德龙激光,专用设备,40.55,9.846,41.524,4.0,6.000000000000001
斯莱克,专用设备,75.09,10.272,44.798,0.4,7.0
天桥起重,专用设备,42.22,3.2379999999999995,41.39,4.6,9.6
海目星,专用设备,91.44,16.176,69.72,5.8,5.8
永创智能,专用设备,71.32,10.352,56.402,7.6,8.2
神开股份,专用设备,20.63,1.592,31.058,4.6,7.0
新元科技,专用设备,26.65,-13.920000000000002,41.276,4.6,6.000000000000001
巨一科技,专用设备,53.07,12.652,66.118,4.6,6.4
矩子科技,专用设备,53.28,15.368,15.698000000000002,5.2,4.0
浙矿股份,专用设备,37.34,19.662,26.254,5.8,6.2
精工科技,专用设备,84.48,5.252,50.004000000000005,5.8,10.4
太原重工,专用设备,87.57,-2.39,84.67800000000001,5.8,7.6
南矿集团,专用设备,36.07,23.33,57.5775,4.0,5.4
康力电梯,专用设备,70.32,9.371999999999998,49.854,6.4,8.0
深科达,专用设备,19.02,9.71,48.742,4.0,6.2
东杰智能,专用设备,35.15,5.622,46.698,4.0,10.4
克劳斯,专用设备,36.19,-9.64,70.236,4.6,9.8
英华特,专用设备,40.79,36.984,44.668,4.6,7.0
瑞松科技,专用设备,20.09,5.73,50.336,4.6,5.4
亿嘉和,专用设备,75.91,18.838,23.012,6.4,6.2
先惠技术,专用设备,37.07,7.422,39.604,5.2,6.000000000000001
天地科技,专用设备,236.31,7.895999999999999,42.558,7.0,10.6
合锻智能,专用设备,33.82,2.098,36.34,1.4,8.600000000000001
捷昌驱动,专用设备,74.23,16.116,27.23,6.4,7.6
利柏特,专用设备,45.18,12.44,46.624,0.8,8.2
福能东方,专用设备,32.62,-28.75,63.216,4.6,6.6000000000000005
沪宁股份,专用设备,28.66,8.86,10.563999999999998,2.0,7.0
冀凯股份,专用设备,21.56,0.44,20.852,5.2,5.4
信邦智能,专用设备,34.47,19.416,44.472,1.2000000000000002,6.6
慈星股份,专用设备,56.36,-6.484,29.438,4.6,4.800000000000001
大叶股份,专用设备,27.71,11.086,60.738,5.2,8.4
厚普股份,专用设备,54.93,-11.55,42.976,4.0,7.2
杭氧股份,专用设备,336.42,14.732,51.05799999999999,9.4,8.2
广日股份,专用设备,66.56,6.15,28.266,5.8,8.0
劲拓股份,专用设备,36.47,12.952000000000002,41.082,4.0,6.000000000000001
山东墨龙,专用设备,36.86,-12.486,70.09599999999999,5.2,6.000000000000001
达刚控股,专用设备,20.49,-4.220000000000001,35.45,0.8,8.4
智云股份,专用设备,18.61,-28.434000000000005,44.424,5.2,4.8
山东矿机,专用设备,49.21,4.832,24.118,5.8,6.800000000000001
泰瑞机器,专用设备,29.66,9.928,28.968,6.4,6.6000000000000005
楚环科技,专用设备,21.18,39.44199999999999,63.048,5.0,6.6
*ST和科,专用设备,9.87,-8.548,19.472,5.8,4.6
远大智能,专用设备,45.38,-4.602,41.096,5.8,6.2
宝色股份,专用设备,40.18,6.284,63.214,4.0,8.0
国机通用,专用设备,20.0,7.812,41.768,4.6,7.4
迈赫股份,专用设备,35.08,11.274,44.53,5.2,6.2
利君股份,专用设备,78.13,8.011999999999999,20.91,4.6,8.600000000000001
天奇股份,专用设备,50.32,5.927999999999999,64.124,5.2,5.8
奥来德,专用设备,65.35,27.738,36.542,7.0,7.0
北方股份,专用设备,32.38,7.486,47.624,5.2,7.2
润邦股份,专用设备,49.2,5.014,46.29600000000001,0.8,8.2
耐科装备,专用设备,31.71,24.708,39.24,4.0,6.6
东方精工,专用设备,67.14,-0.2400000000000005,39.17,5.8,4.0
中坚科技,专用设备,30.49,1.098,25.79,4.0,6.6000000000000005
迪威尔,专用设备,53.14,8.122,29.322,7.0,8.0
华研精机,专用设备,44.86,20.234,38.04600000000001,4.6,4.6
伊之密,专用设备,93.44,20.03,54.398,5.2,8.2
开勒股份,专用设备,26.8,18.962,18.82,1.6,4.800000000000001
南风股份,专用设备,27.22,-13.114,22.578,6.4,7.2
南方路机,专用设备,26.01,29.146,67.736,4.0,5.4
远信工业,专用设备,19.74,28.346000000000004,50.382,4.0,5.6000000000000005
创力集团,专用设备,39.48,11.224,45.348000000000006,4.0,8.0
高澜股份,专用设备,43.58,11.528,48.438,5.8,5.6000000000000005
星光农机,专用设备,26.08,-18.088,41.440000000000005,4.0,9.4
炜冈科技,专用设备,25.76,21.098,26.338,4.0,4.800000000000001
快意电梯,专用设备,26.03,8.116,37.198,7.0,4.6
信捷电气,专用设备,56.53,16.428,22.958,5.2,4.4
弘宇股份,专用设备,18.79,3.938,18.024,1.2000000000000002,6.2
如通股份,专用设备,21.86,5.668,10.594,4.0,4.4
蓝英装备,专用设备,35.71,-9.3,67.786,4.6,5.0
智信精密,专用设备,34.14,23.972,30.214,4.0,6.2
蓝海华腾,专用设备,26.54,2.216,34.946,4.0,5.8
均普智能,专用设备,65.22,15.9425,83.134,1.2000000000000002,6.6
国安达,专用设备,44.38,13.608,15.982,4.0,6.800000000000001
大豪科技,专用设备,141.97,17.759999999999998,15.138,2.4000000000000004,9.2
上海亚虹,专用设备,20.02,7.957999999999998,25.836,4.6,6.2
克来机电,专用设备,44.69,12.318,27.144,7.0,5.8
弘讯科技,专用设备,36.54,4.634,33.764,7.0,7.6
凯迪股份,专用设备,28.33,19.014,35.002,5.8,6.0
鸿铭股份,专用设备,18.59,17.4,22.416,4.6,6.800000000000001
百胜智能,专用设备,30.1,16.977999999999998,29.188,4.6,6.000000000000001
大宏立,专用设备,19.81,11.6,24.844,4.0,7.2
三丰智能,专用设备,52.26,-9.602,39.352,1.2000000000000002,7.4
长荣股份,专用设备,26.46,-4.638,50.902,7.0,7.4
江苏北人,专用设备,20.81,8.097999999999999,42.690000000000005,0.4,4.6
田中精机,专用设备,28.2,-18.034,65.874,4.6,5.8
电光科技,专用设备,32.91,6.214,30.306,5.2,6.800000000000001
耐普矿机,专用设备,28.78,13.244,33.464000000000006,4.0,6.2
金明精机,专用设备,22.87,1.94,14.976,4.6,7.4
燕麦科技,专用设备,25.09,12.9,7.729999999999999,4.0,5.8
新美星,专用设备,20.51,7.797999999999999,58.86800000000001,7.0,6.000000000000001
蓝科高新,专用设备,25.63,-3.968,45.246,1.4,6.4
华立科技,专用设备,31.32,7.906000000000001,46.194,5.2,5.6000000000000005
通用电梯,专用设备,18.08,7.4,30.412,4.6,6.4
法兰泰克,专用设备,35.76,12.478,56.36,5.8,6.800000000000001
优德精密,专用设备,29.92,6.11,28.81,5.8,7.2
爱司凯,专用设备,18.81,0.7379999999999999,12.578,4.6,5.6000000000000005
上工申贝,专用设备,40.08,3.672,40.856,6.4,10.2
泰坦股份,专用设备,28.84,9.166,43.16,4.6,6.4
梅轮电梯,专用设备,23.49,4.308,37.994,6.4,5.4
新益昌,专用设备,128.29,23.134000000000004,50.574,5.2,6.6000000000000005
佰奥智能,专用设备,16.99,8.302000000000001,31.798,1.6,6.6
凯尔达,专用设备,32.25,17.996000000000002,31.384,4.0,8.0
建科机械,专用设备,18.27,12.314,28.910000000000004,1.8000000000000005,6.6
唯赛勃,专用设备,29.12,11.596,17.436,5.2,4.6
精智达,专用设备,93.44,10.156,33.898,4.6,6.800000000000001
标准股份,专用设备,18.82,-3.697999999999999,31.478,8.2,8.4
展鹏科技,专用设备,22.37,8.486,13.854000000000005,4.0,7.6
智立方,专用设备,53.51,38.29600000000001,20.452,5.2,6.2
金自天正,专用设备,28.96,4.406000000000001,54.074,6.4,1.2000000000000002
泰禾智能,专用设备,22.9,5.422,17.817999999999998,5.2,6.000000000000001
森赫股份,专用设备,25.02,12.474,46.206,5.8,6.800000000000001
杰克股份,专用设备,99.83,14.326,43.474,5.8,6.800000000000001
巨轮智能,专用设备,84.02,-3.776,44.49999999999999,5.8,4.6
瑞晟智能,专用设备,14.56,18.97,33.462,5.2,5.4
ST工智,专用设备,35.84,-13.96,60.614,5.8,7.0
金盾股份,专用设备,27.16,-13.217999999999998,28.326,5.8,5.4
昆工科技,专用设备,23.85,14.76,39.36,5.2,5.4
达 意 隆,专用设备,18.3,-1.2100000000000004,60.902,4.6,5.4
道森股份,专用设备,65.62,5.646000000000001,47.932,4.6,5.4
精华制药,中药,77.51,2.6040000000000005,20.466,7.0,7.6
太极集团,中药,281.23,-0.6639999999999998,78.232,8.2,12.8
华森制药,中药,64.44,12.244000000000002,26.488,5.8,6.4
佛慈制药,中药,57.7,5.8420000000000005,35.489999999999995,6.4,7.8
同仁堂,中药,714.12,11.738,30.608000000000004,9.4,2.6
达仁堂,中药,299.63,12.342,30.052,5.8,5.6000000000000005
陇神戎发,中药,29.76,1.196,14.87,4.6,7.4
龙津药业,中药,38.13,-1.6599999999999997,17.506,5.8,8.4
以岭药业,中药,411.16,13.802,21.812000000000005,5.8,7.2
华润三九,中药,494.19,14.62,36.83,8.8,17.0
香雪制药,中药,35.78,-6.857999999999999,61.38000000000001,0.4,5.4
特一药业,中药,50.01,11.98,46.22,6.4,5.4
葵花药业,中药,125.79,19.372,33.642,0.8,9.2
汉森制药,中药,33.87,9.312,18.658,4.6,6.800000000000001
众生药业,中药,136.54,4.910000000000001,27.078000000000003,5.8,8.4
步长制药,中药,225.3,7.737999999999999,37.882,7.0,7.8
启迪药业,中药,21.15,2.372,30.508,6.4,4.800000000000001
葫芦娃,中药,61.26,14.502,45.674,4.0,4.800000000000001
上海凯宝,中药,74.37,12.32,10.1,5.2,6.6
佐力药业,中药,73.15,7.045999999999999,29.62,7.0,9.2
太龙药业,中药,32.88,-1.3119999999999998,53.05,0.8,7.4
广誉远,中药,154.58,-2.052,31.404000000000003,5.8,5.8
维康药业,中药,32.58,15.838,27.45,4.0,6.2
益佰制药,中药,42.76,-2.7240000000000006,34.246,5.8,5.6000000000000005
九 芝 堂,中药,97.41,7.034000000000001,21.538,5.8,8.0
云南白药,中药,967.25,9.856,26.798,2.4000000000000004,10.4
中恒集团,中药,89.74,7.438,24.82,10.8,8.600000000000001
江中药业,中药,116.45,13.734,19.508000000000003,8.2,8.8
沃华医药,中药,34.34,16.438,25.768,6.4,8.600000000000001
寿仙谷,中药,83.03,12.929999999999998,20.518,5.2,6.800000000000001
*ST目药,中药,11.31,-100.168,83.49,4.6,4.800000000000001
盘龙药业,中药,34.31,11.534,35.908,5.2,6.800000000000001
天士力,中药,206.21,-2.028,23.576,8.2,7.0
白云山,中药,514.56,13.756,53.948,8.8,7.4
千金药业,中药,44.93,13.586000000000002,33.658,8.2,7.8
益盛药业,中药,28.06,4.1080000000000005,22.35,7.4,7.0
马应龙,中药,107.89,13.628,22.274,7.0,10.0
大理药业,中药,23.77,-1.568,20.25,1.6,6.2
金陵药业,中药,40.79,4.8180000000000005,18.928,6.4,9.4
仁和药业,中药,92.26,13.616,13.88,0.8,7.4
仁和药业,中药,92.26,13.616,13.88,0.8,7.4
红日药业,中药,160.12,6.9220000000000015,24.02,1.2000000000000002,9.4
红日药业,中药,160.12,6.9220000000000015,24.02,1.2000000000000002,9.4
康缘药业,中药,112.18,9.496,29.302,7.6,8.6
亚宝药业,中药,53.44,4.804,31.744,4.0,7.6
亚宝药业,中药,53.44,4.804,31.744,4.0,7.6
信邦制药,中药,90.97,-1.2,41.476,5.2,8.4
方盛制药,中药,41.58,9.04,43.148,8.2,5.4
新光药业,中药,25.2,12.643999999999998,8.456000000000001,0.8,6.6000000000000005
东阿阿胶,中药,321.34,5.59,15.084000000000003,7.6,12.0
新天药业,中药,29.28,11.028,38.782,0.4,7.6
莱茵生物,中药,56.99,6.688,38.9,4.0,4.800000000000001
华神科技,中药,32.29,4.89,26.565999999999995,4.6,9.2
桂林三金,中药,92.25,12.994,23.732,4.6,5.6000000000000005
恩威医药,中药,27.82,19.108,29.626,4.6,5.4
羚锐制药,中药,85.38,11.758,40.636,8.2,8.0
济川药业,中药,231.26,25.086,26.936,5.8,5.2
贵州百灵,中药,115.44,6.62,40.41,5.8,6.6000000000000005
金花股份,中药,27.4,1.4,12.382,1.2000000000000002,7.2
奇正藏药,中药,126.61,17.552,32.264,6.4,7.0
片仔癀,中药,1739.06,24.574,19.672,5.8,7.2
贵州三力,中药,69.1,17.988,20.294,1.2000000000000002,6.4
康恩贝,中药,138.78,10.854,40.692,6.4,9.4
*ST太安,中药,16.1,-5.769999999999999,40.158,0.4,5.0
*ST吉药,中药,16.78,-91.272,95.03,0.4,5.8
珍宝岛,中药,130.93,6.803999999999999,40.992,1.6,6.000000000000001
大唐药业,中药,8.49,16.54,30.1,4.6,6.000000000000001
生物谷,中药,8.47,6.028,21.126,5.2,7.4
昆药集团,中药,120.6,9.928,43.536,8.8,11.8
嘉应制药,中药,38.27,-4.526000000000001,15.786,5.2,7.0
康惠制药,中药,17.21,2.244,24.754,1.2000000000000002,6.2
ST康美,中药,274.5,-117.79800000000004,71.054,4.0,7.6
易明医药,中药,20.33,5.651999999999999,20.734,5.2,6.4
健民集团,中药,103.54,15.002,41.94199999999999,9.4,10.2
豫园股份,珠宝首饰,297.17,10.56,65.72200000000001,4.0,18.200000000000003
菜百股份,珠宝首饰,109.51,16.752000000000002,43.276,4.0,8.6
迪阿股份,珠宝首饰,150.88,43.244,30.43,5.8,4.800000000000001
*ST金一,珠宝首饰,33.12,-97.994,94.876,0.8,7.0
周大生,珠宝首饰,179.84,20.97,21.872000000000003,7.6,6.4
*ST爱迪,珠宝首饰,12.21,-43.11800000000001,75.05799999999999,1.4,5.2
中国黄金,珠宝首饰,202.44,10.674,41.364,1.8000000000000005,9.6
飞亚达,珠宝首饰,50.58,9.672,27.774,7.0,11.0
莱绅通灵,珠宝首饰,23.41,3.994,13.718,2.0,5.0
萃华珠宝,珠宝首饰,35.81,2.8400000000000003,62.062,4.6,6.2
明牌珠宝,珠宝首饰,35.8,-0.8940000000000001,27.298,4.6,5.6000000000000005
老凤祥,珠宝首饰,320.1,20.358,52.164,8.8,8.8
曼卡龙,珠宝首饰,41.04,8.524000000000001,12.502,5.8,7.6
潮宏基,珠宝首饰,59.71,4.88,35.884,7.6,6.800000000000001
*ST园城,综合行业,26.01,-1.5759999999999996,66.8,4.0,5.0
电投产融,综合行业,249.79,6.9300000000000015,54.43399999999999,7.0,8.0
海印股份,综合行业,57.21,-4.510000000000001,64.816,0.4,5.6000000000000005
复旦复华,综合行业,42.73,-2.47,47.676,4.0,9.8
综艺股份,综合行业,74.88,0.0539999999999997,17.698,5.2,5.0
浙农股份,综合行业,65.37,13.356,61.514,4.0,7.2
浙江东日,综合行业,32.5,14.407999999999998,24.894,4.0,8.2
粤桂股份,综合行业,44.05,4.0280000000000005,37.636,5.2,6.800000000000001
泰达股份,综合行业,66.99,5.372,83.21,5.8,5.4
华金资本,综合行业,41.3,12.566,53.612,4.6,13.6
鲁银投资,综合行业,48.98,8.414,58.938,4.6,7.4
中国宝安,综合行业,293.77,9.564,61.94,1.2000000000000002,7.4
ST中珠,综合行业,34.68,-15.551999999999998,18.428,2.0,7.0
宁波联合,综合行业,24.34,9.652,52.84,6.4,8.8
东阳光,综合行业,216.7,12.792,59.566,0.8,5.0
甘化科工,综合行业,45.99,14.704000000000002,18.496,5.8,8.600000000000001
ST数源,综合行业,27.73,-1.66,58.61800000000001,6.4,5.6000000000000005
悦达投资,综合行业,40.5,-6.886000000000001,42.492,8.8,10.2
山高环能,综合行业,31.9,-358.1,80.19800000000001,4.6,5.4
常山北明,综合行业,117.18,1.036,60.298,0.8,11.2
ST国安,综合行业,91.72,-19.902,63.706,4.0,9.2
恒大高新,综合行业,20.02,-9.226,22.184,4.0,5.8
三木集团,综合行业,21.88,2.394,79.922,6.4,6.6000000000000005
坚朗五金,装修建材,214.4,13.216,41.35200000000001,7.0,9.0
四通股份,装修建材,21.95,2.408,13.888,4.0,6.800000000000001
东方雨虹,装修建材,778.46,19.522,50.744,7.6,8.8
森鹰窗业,装修建材,30.57,14.024,36.586,4.6,6.2
欧派家居,装修建材,651.24,20.23,36.974,8.8,5.4
尚品宅配,装修建材,42.4,7.987999999999999,48.102,4.6,8.8
松霖科技,装修建材,59.95,16.258,32.956,4.6,6.000000000000001
兔 宝 宝,装修建材,100.94,24.226,53.254,4.6,5.6000000000000005
美克家居,装修建材,50.3,4.8340000000000005,48.752,5.8,4.2
伟星新材,装修建材,345.48,27.858,21.552,6.4,8.600000000000001
恒尚节能,装修建材,27.14,27.258,80.69000000000001,4.6,4.800000000000001
松发股份,装修建材,26.25,-22.126,48.55800000000001,1.2000000000000002,6.2
曲美家居,装修建材,33.95,3.5819999999999994,72.26599999999999,1.2000000000000002,5.6000000000000005
公元股份,装修建材,74.85,11.838,40.79200000000001,6.4,7.8
金牌厨柜,装修建材,52.11,18.956,48.35,5.2,6.2
志邦家居,装修建材,110.4,18.65,43.548,5.8,5.0
浙江正特,装修建材,25.73,12.024,35.708,4.6,6.000000000000001
雅博股份,装修建材,60.02,-98.376,69.514,4.6,8.8
梦百合,装修建材,55.42,7.374,54.73,5.8,6.000000000000001
江山欧派,装修建材,73.49,12.298,55.462,7.0,6.0
中源家居,装修建材,16.13,3.876,41.03,1.4,5.2
索菲亚,装修建材,172.07,16.644,40.586,8.2,7.0
悦心健康,装修建材,42.43,-1.6100000000000003,57.112,1.2000000000000002,7.6
垒知集团,装修建材,42.56,10.46,38.856,0.4,5.4
鲁阳节能,装修建材,93.77,18.328,28.346,7.6,8.4
好莱客,装修建材,33.03,12.146,34.874,4.6,6.2
瑞尔特,装修建材,45.26,9.738,17.166000000000004,4.0,6.4
康欣新材,装修建材,38.32,3.118,37.872,5.2,5.8
扬子新材,装修建材,15.46,-22.572,66.878,6.4,7.6
大亚圣象,装修建材,45.82,12.62,33.410000000000004,8.2,5.6000000000000005
北新建材,装修建材,472.89,15.26,25.428,8.2,11.0
永艺股份,装修建材,32.89,15.326000000000002,43.736,5.8,7.8
三棵树,装修建材,414.5,12.782,72.166,7.0,6.6000000000000005
科顺股份,装修建材,121.61,12.19,49.384,6.4,7.4
北京利尔,装修建材,46.79,9.49,33.036,4.0,5.4
帝欧家居,装修建材,28.6,0.9600000000000002,53.736,3.2,6.000000000000001
青龙管业,装修建材,31.22,6.93,39.664,0.8,6.800000000000001
丰林集团,装修建材,30.47,5.306,28.862,4.6,4.800000000000001
蒙娜丽莎,装修建材,84.74,9.376,52.976,5.8,5.8
海螺新材,装修建材,24.34,-1.5799999999999996,41.036,5.2,6.000000000000001
开尔新材,装修建材,30.14,4.383999999999999,28.156,4.0,6.2
麒盛科技,装修建材,42.34,17.91,28.032,4.0,4.800000000000001
我乐家居,装修建材,26.5,9.984,47.11,5.8,7.0
华瓷股份,装修建材,33.78,18.616,25.92,4.6,8.600000000000001
万里石,装修建材,47.81,-2.078,51.332,4.0,3.8
亚振家居,装修建材,15.16,-10.374,25.626,7.6,3.8
亚士创能,装修建材,48.25,1.856000000000001,63.388,5.2,7.6
晶雪节能,装修建材,22.33,10.582,49.916,1.2000000000000002,8.2
喜临门,装修建材,99.76,6.603999999999999,58.448,5.8,7.0
濮耐股份,装修建材,40.01,7.872,50.844,5.8,7.8
恒林股份,装修建材,47.53,10.94,43.468,4.0,5.6000000000000005
顶固集创,装修建材,18.42,4.896,43.168,4.6,5.0
嘉寓股份,装修建材,24.01,-56.16,85.54599999999999,0.4,4.4
瑞泰科技,装修建材,27.79,7.351999999999999,72.03,5.8,7.4
罗普斯金,装修建材,43.33,-1.2040000000000002,22.256,5.2,6.4
顾地科技,装修建材,46.16,-63.87400000000001,75.996,4.0,5.6000000000000005
东宏股份,装修建材,33.81,10.83,31.244,5.2,11.0
凯伦股份,装修建材,58.51,12.72,54.74400000000001,2.0,7.6
