公司名称,公司代码,高管姓名,高管性别,高管年龄,高管学历,高管薪酬,高管职务
兴森科技,002436,邱醒亚,男,55,本科,277.7万,"董事长,总经理,法定代表人,非独立董事"
兴森科技,002436,蒋威,男,39,硕士,158.4万,"副总经理,董事会秘书"
兴森科技,002436,王凯,男,44,硕士,135.4万,"副总经理,财务总监"
兴森科技,002436,刘湘龙,男,43,硕士,121.4万,副总经理
兴森科技,002436,乔书晓,男,50,本科,70.15万,副总经理
兴森科技,002436,臧启楠,女,32,硕士,--,非独立董事
兴森科技,002436,陈岚,女,54,大专,88.39万,非独立董事
兴森科技,002436,刘新华,男,57,硕士,80.23万,非独立董事
兴森科技,002436,刘瑞林,男,55,硕士,10.71万,独立董事
兴森科技,002436,朱宁,男,63,硕士,10.71万,独立董事
兴森科技,002436,王明强,男,47,本科,10.71万,独立董事
兴森科技,002436,王燕,女,59,大专,37.08万,"监事会主席,非职工代表监事"
兴森科技,002436,常旭,男,45,本科,189.3万,非职工代表监事
兴森科技,002436,王渝,女,49,大专,40.50万,职工监事
隆扬电子,301389,傅青炫,男,61,硕士,0.000,"董事长,董事"
隆扬电子,301389,张东琴,女,60,本科,82.60万,"总经理,法定代表人,董事"
隆扬电子,301389,陈先峰,男,46,中专,50.39万,"副总经理,董事"
隆扬电子,301389,金卫勤,女,45,大专,35.70万,董事会秘书
隆扬电子,301389,孙琪华,女,59,硕士,6.000万,独立董事
隆扬电子,301389,刘铁华,女,52,硕士,6.000万,独立董事
隆扬电子,301389,衡先梅,女,42,本科,11.87万,"监事会主席,职工代表监事"
隆扬电子,301389,吕永利,女,43,大专,19.85万,监事
隆扬电子,301389,王岩,男,44,本科,17.85万,监事
隆扬电子,301389,王彩霞,女,46,大专,35.85万,财务总监
超华科技,002288,梁健锋,男,58,硕士,127.9万,"董事长,法定代表人,非独立董事"
超华科技,002288,梁宏,男,32,硕士,120.6万,"总裁,副董事长,非独立董事"
超华科技,002288,梁伟,男,32,本科,75.07万,"副总裁,非独立董事"
超华科技,002288,李敬华,女,45,硕士,71.59万,"副总裁,非独立董事,董事会秘书"
超华科技,002288,张德祥,男,54,硕士,67.24万,副总裁
超华科技,002288,梁杰同,男,32,本科,32.35万,非独立董事
超华科技,002288,孟基中,男,50,本科,69.87万,非独立董事
超华科技,002288,强昌文,男,58,博士,9.600万,独立董事
超华科技,002288,邵希娟,女,58,博士,9.600万,独立董事
超华科技,002288,徐金焕,男,51,硕士,9.600万,独立董事
超华科技,002288,张滨,男,51,本科,27.01万,"监事会主席,职工代表监事"
超华科技,002288,谢坷淋,女,27,本科,--,监事
超华科技,002288,刘斯丹,女,37,本科,15.60万,股东代表监事
超华科技,002288,梁新贤,男,55,大专,70.70万,财务负责人
华工科技,000988,马新强,男,58,--,320.3万,"董事长,总经理,法定代表人,非独立董事"
华工科技,000988,刘含树,男,56,硕士,169.7万,"副总经理,非独立董事,董事会秘书"
华工科技,000988,熊文,男,55,硕士,240.2万,"副总经理,非独立董事"
华工科技,000988,张勤,女,47,硕士,213.5万,副总经理
华工科技,000988,汤俊,男,53,硕士,--,非独立董事
华工科技,000988,朱松青,男,52,硕士,--,非独立董事
华工科技,000988,艾娇,女,46,硕士,--,非独立董事
华工科技,000988,乐瑞,女,61,本科,7.200万,独立董事
华工科技,000988,杜国良,男,58,硕士,7.200万,独立董事
华工科技,000988,胡立君,男,61,博士,7.200万,独立董事
华工科技,000988,张继广,男,56,本科,--,"监事长,监事"
华工科技,000988,鲁萍,女,46,--,36.60万,监事
华工科技,000988,丁小娟,女,39,本科,--,监事
华工科技,000988,汤秉凡,男,34,--,24.06万,职工代表监事
华工科技,000988,汪若红,女,40,--,37.86万,职工代表监事
华工科技,000988,王敏,--,--,--,--,总经理助理
华工科技,000988,王霞,女,49,本科,186.8万,"总经理助理,财务负责人"
铜冠铜箔,301217,丁士启,男,57,博士,0.000,"董事长,法定代表人,非独立董事"
铜冠铜箔,301217,甘国庆,男,52,硕士,90.96万,"总经理,非独立董事"
铜冠铜箔,301217,王同,男,50,--,70.95万,副总经理
铜冠铜箔,301217,印大维,男,52,--,70.76万,副总经理
铜冠铜箔,301217,陈四新,男,56,硕士,0.000,非独立董事
铜冠铜箔,301217,谢晓昕,女,34,硕士,--,非独立董事
铜冠铜箔,301217,陆冰沪,男,59,硕士,90.16万,非独立董事
铜冠铜箔,301217,郑小伟,男,40,本科,66.33万,职工代表董事
铜冠铜箔,301217,王俊林,男,53,本科,--,"董事会秘书,财务负责人"
铜冠铜箔,301217,於恒强,男,59,硕士,7.500万,独立董事
铜冠铜箔,301217,丁新民,女,64,本科,7.500万,独立董事
铜冠铜箔,301217,张真,男,39,博士,7.500万,独立董事
铜冠铜箔,301217,姚兵,男,55,硕士,0.000,"监事会主席,非职工监事"
铜冠铜箔,301217,田军,男,52,本科,0.000,非职工监事
铜冠铜箔,301217,赵金敏,男,58,硕士,68.98万,职工代表监事
民德电子,300656,许文焕,男,51,博士,30.45万,"董事长,总经理,法定代表人,非独立董事"
民德电子,300656,易仰卿,男,50,大专,63.41万,"副总经理,非独立董事"
民德电子,300656,黄效东,男,46,本科,63.26万,"副总经理,非独立董事"
民德电子,300656,高健,男,33,硕士,37.93万,"副总经理,董事会秘书"
民德电子,300656,邹山峰,男,53,大学学历,18.53万,非独立董事
民德电子,300656,张波,男,59,硕士,6.000万,独立董事
民德电子,300656,邢德修,男,56,硕士,6.000万,独立董事
民德电子,300656,张驰亚,男,33,博士,6.000万,独立董事
民德电子,300656,罗源熊,男,52,本科,28.44万,"监事会主席,非职工代表监事"
民德电子,300656,潘小红,男,37,硕士,31.92万,非职工代表监事
民德电子,300656,林新畅,男,48,本科,23.96万,职工代表监事
民德电子,300656,范长征,男,43,硕士,38.90万,财务总监
沪电股份,002463,吴礼淦,男,82,大学学历,--,"董事长,法定代表人,非独立董事"
沪电股份,002463,吴传彬,男,52,硕士,148.5万,总经理
沪电股份,002463,陈梅芳,女,77,大学学历,36.00万,"副董事长,非独立董事"
沪电股份,002463,李明贵,男,66,本科,62.73万,"副总经理,董事会秘书"
沪电股份,002463,高文贤,男,58,大学学历,125.0万,非独立董事
沪电股份,002463,林明彦,男,69,大学学历,7.200万,非独立董事
沪电股份,002463,吴传林,男,50,--,92.37万,非独立董事
沪电股份,002463,石智中,男,61,大学学历,114.6万,非独立董事
沪电股份,002463,张鑫,男,47,硕士,7.200万,独立董事
沪电股份,002463,陆宗元,男,65,大专,--,独立董事
沪电股份,002463,高启全,男,70,硕士,7.200万,独立董事
沪电股份,002463,郭秀銮,女,64,大专,7.200万,"监事会主席,非职工代表监事"
沪电股份,002463,林美真,女,59,大学学历,7.200万,非职工代表监事
沪电股份,002463,陈惠芬,女,70,高中,50.39万,职工代表监事
沪电股份,002463,朱碧霞,女,52,硕士,116.4万,财务总监
信音电子,301329,杨政纲,男,60,硕士,220.2万,"董事长,法定代表人,董事"
信音电子,301329,林茂贤,男,58,硕士,132.1万,"总经理,董事"
信音电子,301329,彭鹏煌,男,63,硕士,--,董事
信音电子,301329,甘信男,男,78,大专,273.5万,董事
信音电子,301329,朱志强,男,63,大学学历,2.500万,董事
信音电子,301329,曾赐斌,男,50,硕士,73.11万,"董事会秘书,财务负责人"
信音电子,301329,梁永明,男,58,硕士,14.40万,独立董事
信音电子,301329,张晓朋,男,42,博士,8.400万,独立董事
信音电子,301329,杨艳波,女,57,硕士,7.200万,独立董事
信音电子,301329,田芳,女,47,高中,14.45万,"监事会主席,职工监事"
信音电子,301329,吴兆家,男,68,专科学历,2.000万,监事
信音电子,301329,祁建年,男,74,硕士,10000,监事
南亚新材,688519,包秀银,男,61,高中,46.80万,"董事长,法定代表人,非独立董事"
南亚新材,688519,包欣洋,男,36,硕士,55.99万,总经理
南亚新材,688519,张东,男,65,大专,33.40万,"副董事长,非独立董事"
南亚新材,688519,席奎东,男,49,大专,40.07万,副总经理
南亚新材,688519,胡光明,男,46,本科,37.18万,副总经理
南亚新材,688519,耿洪斌,男,52,高中,31.37万,非独立董事
南亚新材,688519,崔荣华,男,60,博士,30.81万,非独立董事
南亚新材,688519,郑晓远,男,48,大专,6.000万,非独立董事
南亚新材,688519,包秀春,男,66,高中,6.000万,非独立董事
南亚新材,688519,张柳,女,45,本科,36.20万,董事会秘书
南亚新材,688519,孙剑非,男,50,博士,6.000万,独立董事
南亚新材,688519,朱炜,男,43,硕士,6.000万,独立董事
南亚新材,688519,张瑾,女,60,专科学历,6.000万,独立董事
南亚新材,688519,金建中,男,59,高中,6.000万,"监事会主席,非职工监事"
南亚新材,688519,陈小东,男,50,大专,18.65万,非职工监事
南亚新材,688519,郑小芳,女,34,本科,18.97万,职工监事
南亚新材,688519,解汝波,男,51,硕士,31.90万,财务总监
香农芯创,300475,范永武,男,51,博士,--,"董事长,非独立董事"
香农芯创,300475,黄泽伟,男,39,硕士,199.3万,"联席董事长,非独立董事"
香农芯创,300475,李小红,男,52,硕士,260.5万,"总经理,法定代表人,非独立董事"
香农芯创,300475,齐冰,男,54,本科,72.03万,副总经理
香农芯创,300475,苏泽晶,男,40,硕士,126.4万,"副总经理,非独立董事,财务总监"
香农芯创,300475,徐伟,男,52,硕士,--,非独立董事
香农芯创,300475,杨胜君,男,47,硕士,--,非独立董事
香农芯创,300475,曾柏林,男,39,硕士,44.84万,董事会秘书
香农芯创,300475,郭澳,男,51,硕士,10.00万,独立董事
香农芯创,300475,李鑫,男,47,博士,10.00万,独立董事
香农芯创,300475,李朝阳,男,46,博士,10.00万,独立董事
香农芯创,300475,宋建彪,男,52,博士,--,"监事会主席,非职工代表监事"
香农芯创,300475,汪东,男,39,大专,14.76万,非职工代表监事
香农芯创,300475,邬宇进,男,35,本科,25.62万,职工代表监事
世华科技,688093,顾正青,男,40,--,156.8万,"董事长,总经理,法定代表人,非独立董事"
世华科技,688093,周奎任,男,47,本科,94.90万,非独立董事
世华科技,688093,计建荣,男,44,--,48.46万,非独立董事
世华科技,688093,蒯丽丽,女,38,--,57.38万,非独立董事
世华科技,688093,吕刚,男,43,--,0.000,非独立董事
世华科技,688093,朱杰,男,42,--,100.5万,非独立董事
世华科技,688093,计毓雯,女,30,--,37.43万,董事会秘书
世华科技,688093,徐星美,女,42,博士,14.00万,独立董事
世华科技,688093,李晓,男,60,博士,14.00万,独立董事
世华科技,688093,徐幼农,男,48,--,14.00万,独立董事
世华科技,688093,顾乾萍,女,35,--,48.17万,"监事会主席,职工代表监事"
世华科技,688093,钱彤,女,27,--,4.860万,非职工代表监事
世华科技,688093,汪学伟,男,42,--,4.500万,非职工代表监事
世华科技,688093,周昌胜,男,41,--,44.87万,财务总监
宏昌电子,603002,林瑞荣,男,62,大学学历,307.5万,"董事长,法定代表人,非独立董事"
宏昌电子,603002,江胜宗,男,56,大学学历,287.1万,"总经理,非独立董事"
宏昌电子,603002,林仁宗,男,60,大学学历,206.8万,"副总经理,非独立董事"
宏昌电子,603002,刘焕章,男,69,大学学历,12.00万,非独立董事
宏昌电子,603002,蔡瑞珍,男,63,硕士,--,非独立董事
宏昌电子,603002,方业纬,男,70,大学学历,18.68万,非独立董事
宏昌电子,603002,陈义华,男,43,本科,57.50万,董事会秘书
宏昌电子,603002,何贤波,男,53,双本科,12.00万,独立董事
宏昌电子,603002,黄颖聪,男,52,硕士,12.00万,独立董事
宏昌电子,603002,何志儒,男,55,硕士,12.00万,独立董事
宏昌电子,603002,任建军,男,48,大学学历,133.1万,"监事会主席,职工代表监事"
宏昌电子,603002,龚冠华,男,51,硕士,12.00万,非职工监事
宏昌电子,603002,吴最,女,57,大学学历,12.00万,非职工监事
宏昌电子,603002,萧志仁,男,48,硕士,183.8万,财务负责人
天承科技,688603,童茂军,男,48,本科,115.0万,"董事长,总经理,法定代表人,董事"
天承科技,688603,刘江波,男,59,博士,116.3万,"副总经理,董事"
天承科技,688603,章晓冬,男,52,本科,88.92万,董事
天承科技,688603,王晓花,女,37,本科,38.34万,"董事会秘书,财务负责人"
天承科技,688603,任华,女,46,本科,5.000万,独立董事
天承科技,688603,费维,男,37,硕士,5.000万,独立董事
天承科技,688603,章小平,男,44,高中,51.87万,"监事会主席,监事"
天承科技,688603,李晓红,女,44,博士,39.96万,监事
天承科技,688603,董进华,男,42,本科,37.38万,职工监事
国光电气,688776,张亚,男,54,硕士,0.000,"董事长,非独立董事"
国光电气,688776,蒋世杰,男,59,大学学历,85.00万,"总经理,法定代表人,非独立董事"
国光电气,688776,吴常念,女,50,硕士,0.000,"副董事长,非独立董事"
国光电气,688776,王云法,男,56,硕士,58.60万,副总经理
国光电气,688776,李泞,男,41,硕士,82.60万,"常务副总经理,非独立董事,董事会秘书"
国光电气,688776,杨建强,男,56,本科,7.650万,独立董事
国光电气,688776,冯开明,男,71,本科,10.80万,独立董事
国光电气,688776,李中华,男,62,硕士,10.80万,独立董事
国光电气,688776,王育红,女,55,--,58.60万,"监事会主席,职工代表监事"
国光电气,688776,刘冬梅,女,50,硕士,42.30万,监事
国光电气,688776,颜文生,男,55,--,44.47万,股东代表监事
国光电气,688776,邹汝杰,男,58,大专,60.40万,财务总监
海洋王,002724,李彩芬,女,59,硕士,38.44万,"董事长,非独立董事"
海洋王,002724,杨志杰,男,55,大专,94.83万,"总经理,轮值总裁,法定代表人,副董事长,非独立董事"
海洋王,002724,陈艳,女,49,本科,75.91万,"轮值总裁,副董事长,非独立董事,董事会秘书"
海洋王,002724,成林,男,40,本科,75.96万,"副总裁,非独立董事"
海洋王,002724,邱良杰,男,43,大专,75.66万,"副总裁,非独立董事"
海洋王,002724,周实,女,38,硕士,--,非独立董事
海洋王,002724,王春,男,47,大专,74.38万,非独立董事
海洋王,002724,马少勇,男,85,本科,--,名誉董事
海洋王,002724,黄修乾,男,59,博士,--,名誉董事
海洋王,002724,徐素,女,--,--,--,名誉董事
海洋王,002724,章永奎,男,50,博士,--,独立董事
海洋王,002724,张善端,男,49,博士,2.670万,独立董事
海洋王,002724,胡左浩,男,59,博士,8.000万,独立董事
海洋王,002724,郭亚雄,男,58,博士,8.000万,独立董事
海洋王,002724,卢志丹,女,52,大专,64.71万,"监事会主席,非职工代表监事"
海洋王,002724,曾春莲,女,37,本科,31.10万,非职工代表监事
海洋王,002724,李英伟,男,39,本科,--,职工代表监事
海洋王,002724,朱立裕,男,51,大专,--,财务负责人
荣盛发展,002146,耿建明,男,61,博士,71.25万,"董事长,非独立董事"
荣盛发展,002146,邹家立,男,60,硕士,228.0万,"总经理,法定代表人,董事"
荣盛发展,002146,吴秋云,男,42,本科,397.5万,"副总裁,董事"
荣盛发展,002146,刘鑫,男,42,本科,--,副总经理
荣盛发展,002146,伍小峰,男,49,硕士,409.2万,"副总裁,董事,董事会秘书"
荣盛发展,002146,景中华,男,45,本科,388.9万,"副总裁,非独立董事,财务总监"
荣盛发展,002146,林洪波,男,44,博士,327.4万,副总裁
荣盛发展,002146,尚中卫,男,47,硕士,377.5万,副总裁
荣盛发展,002146,王冰,男,50,本科,282.5万,副总经理
荣盛发展,002146,李爱红,女,45,本科,5.000万,非独立董事
荣盛发展,002146,程玉民,男,68,--,25.00万,独立董事
荣盛发展,002146,王力,男,64,博士,25.00万,独立董事
荣盛发展,002146,金文辉,男,53,博士,2.080万,独立董事
荣盛发展,002146,刘山,男,60,专科学历,432.8万,"监事会主席,监事"
