公司名称,公司代码,股东名称,持股比例
精伦电子,600355,罗剑峰,3.72%
精伦电子,600355,蔡远宏,1.22%
精伦电子,600355,中信证券股份有限公司,1.21%
精伦电子,600355,张秀,1.13%
精伦电子,600355,华泰证券股份有限公司,1.03%
精伦电子,600355,精伦电子股份有限公司-第一期员工持股计划,0.90%
精伦电子,600355,光大证券股份有限公司,0.72%
精伦电子,600355,中国国际金融股份有限公司,0.67%
精伦电子,600355,申万宏源证券有限公司,0.62%
上海瀚讯,300762,上海双由信息科技有限公司,17.37%
上海瀚讯,300762,上海联和投资有限公司,4.74%
上海瀚讯,300762,中国科学院上海微系统与信息技术研究所,4.74%
上海瀚讯,300762,上海力鼎投资管理有限公司,4.50%
上海瀚讯,300762,上海军民融合产业股权投资基金合伙企业(有限合伙),2.51%
上海瀚讯,300762,上海开思股权投资基金管理有限公司-开思月异34号私募证券投资基金,2.46%
上海瀚讯,300762,招商银行股份有限公司-兴全合润混合型证券投资基金,2.17%
上海瀚讯,300762,全国社保基金四一三组合,1.73%
上海瀚讯,300762,杜水萍,1.47%
上海瀚讯,300762,交通银行股份有限公司-工银瑞信双利债券型证券投资基金,1.27%
奥尼电子,301189,深圳奥信通创新投资有限公司,43.00%
奥尼电子,301189,深圳前海汇鑫投资合伙企业(有限合伙),13.23%
奥尼电子,301189,深圳前海中泰富兴投资合伙企业(有限合伙),4.63%
奥尼电子,301189,马志明,1.83%
奥尼电子,301189,吴世杰,1.69%
奥尼电子,301189,中航南山股权投资基金管理(深圳)有限公司-深圳中航坪山集成电路创业投资合伙企业(有限合伙),1.05%
奥尼电子,301189,中航南山股权投资基金管理(深圳)有限公司-深圳南山中航无人系统股权投资基金合伙企业(有限合伙),1.05%
奥尼电子,301189,吴斌,0.99%
奥尼电子,301189,黄旭盛,0.81%
奥尼电子,301189,吴承辉,0.63%
ST路通,300555,宁波余姚华晟云城智慧城市运营科技有限公司,12.55%
ST路通,300555,贾清,6.28%
ST路通,300555,永新县汇德企业管理中心(有限合伙),4.43%
ST路通,300555,周宇光,3.53%
ST路通,300555,顾纪明,2.77%
ST路通,300555,尹冠民,1.94%
ST路通,300555,仇一兵,1.66%
ST路通,300555,庄小正,1.58%
ST路通,300555,高志泰,1.50%
ST路通,300555,蒋秀军,1.41%
上海瀚讯,300762,上海双由信息科技有限公司,17.37%
上海瀚讯,300762,上海联和投资有限公司,4.74%
上海瀚讯,300762,中国科学院上海微系统与信息技术研究所,4.74%
上海瀚讯,300762,上海力鼎投资管理有限公司,4.50%
上海瀚讯,300762,上海军民融合产业股权投资基金合伙企业(有限合伙),2.51%
上海瀚讯,300762,上海开思股权投资基金管理有限公司-开思月异34号私募证券投资基金,2.46%
上海瀚讯,300762,招商银行股份有限公司-兴全合润混合型证券投资基金,2.17%
上海瀚讯,300762,全国社保基金四一三组合,1.73%
上海瀚讯,300762,杜水萍,1.47%
上海瀚讯,300762,交通银行股份有限公司-工银瑞信双利债券型证券投资基金,1.27%
精伦电子,600355,张学阳,12.19%
精伦电子,600355,罗剑峰,3.72%
精伦电子,600355,蔡远宏,1.22%
精伦电子,600355,中信证券股份有限公司,1.21%
精伦电子,600355,张秀,1.13%
精伦电子,600355,华泰证券股份有限公司,1.03%
精伦电子,600355,精伦电子股份有限公司-第一期员工持股计划,0.90%
精伦电子,600355,光大证券股份有限公司,0.72%
精伦电子,600355,中国国际金融股份有限公司,0.67%
精伦电子,600355,申万宏源证券有限公司,0.62%
博信股份,600083,杭州金投承兴投资管理合伙企业(有限合伙),15.00%
博信股份,600083,苏州晟隽营销管理有限公司,13.39%
博信股份,600083,杭州利腾企业管理合伙企业(有限合伙),4.95%
博信股份,600083,范煊,2.61%
博信股份,600083,西藏康盛投资管理有限公司,2.28%
博信股份,600083,孔晓亮,1.07%
博信股份,600083,李琦森,1.06%
博信股份,600083,王鹏,0.90%
博信股份,600083,狄文,0.89%
博信股份,600083,发行人未明确持有人,0.86%
盟升电子,688311,成都荣投创新投资有限公司,28.87%
盟升电子,688311,宁波盟升志合企业管理合伙企业(有限合伙),7.28%
盟升电子,688311,向荣,2.81%
盟升电子,688311,宜宾市智溢酒业有限公司,2.58%
盟升电子,688311,中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金,2.48%
盟升电子,688311,宁波盟升创合企业管理合伙企业(有限合伙),2.43%
盟升电子,688311,澳门金融管理局-自有资金,1.40%
盟升电子,688311,招商银行股份有限公司-银华心佳两年持有期混合型证券投资基金,1.22%
盟升电子,688311,平安基金-中国平安人寿保险股份有限公司-平安人寿-平安基金权益委托投资1号单一资产管理计划,1.13%
盟升电子,688311,招商银行股份有限公司-银华心怡灵活配置混合型证券投资基金,1.13%
美利信,301307,美利信控股有限公司,38.97%
美利信,301307,刘赛春,7.63%
美利信,301307,珠海横琴新区雷石天智科技产业合伙企业(有限合伙),3.04%
美利信,301307,寇凤英,2.78%
美利信,301307,周靖,2.78%
美利信,301307,邢巨臣,2.78%
美利信,301307,温润清新壹号(珠海)股权投资基金合伙企业(有限合伙),2.66%
美利信,301307,温润智造壹号(珠海)股权投资基金合伙企业(有限合伙),2.47%
美利信,301307,珠海横琴温氏柒号股权投资基金合伙企业(有限合伙),1.33%
美利信,301307,夏丽丽,1.11%
三峡新材,600293,深圳市前海佳浩投资合伙企业(有限合伙),7.23%
三峡新材,600293,当阳市建设投资控股集团有限公司,5.65%
三峡新材,600293,海南宗宣达实业投资有限公司,5.49%
ST实达,600734,福建省数晟投资合伙企业(有限合伙),25.00%
ST实达,600734,北京昂展科技发展有限公司,5.73%
ST实达,600734,郑刘颖,4.99%
ST实达,600734,林强,4.91%
ST实达,600734,福州赤恒成达投资合伙企业(有限合伙),4.87%
ST实达,600734,荆建坤,4.69%
ST实达,600734,周映霏,4.64%
ST实达,600734,衢州东昆科技服务中心(有限合伙),4.49%
ST实达,600734,黄浪峰,4.21%
ST实达,600734,左玲,3.99%
*ST新海,2089,张亦斌,12.12%
*ST新海,2089,马玲芝,5.72%
中大力德,2896,宁波中大力德投资有限公司,23.50%
中大力德,2896,中大(香港)投资有限公司,21.85%
昊志机电,300503,汤秀清,28.34%
昊志机电,300503,汤丽君,9.19%
昊志机电,300503,广西昊聚企业管理有限公司,3.62%
昊志机电,300503,汤秀松,1.31%
昊志机电,300503,雷群,0.50%
昊志机电,300503,金华市裕恒资本管理有限责任公司-裕恒资本双龙一号私募证券投资基金,0.46%
昊志机电,300503,中信证券股份有限公司,0.44%
昊志机电,300503,肖泳林,0.42%
昊志机电,300503,赵伟,0.36%
昊志机电,300503,国泰君安证券股份有限公司,0.34%
法尔胜,890,法尔胜泓昇集团有限公司,26.91%
法尔胜,890,江阴耀博泰邦企业管理合伙企业(有限合伙),13.57%
法尔胜,890,张锡良,2.54%
法尔胜,890,孙文洛,0.64%
法尔胜,890,张小纳,0.40%
法尔胜,890,陈照红,0.38%
法尔胜,890,丁辉,0.37%
法尔胜,890,谷峰,0.34%
法尔胜,890,招商银行股份有限公司-国泰中证钢铁交易型开放式指数证券投资基金,0.32%
法尔胜,890,司伯权,0.31%
朗威股份,301202,高利擎,35.56%
朗威股份,301202,宁波领英贸易有限公司,18.55%
朗威股份,301202,高利冲,11.85%
朗威股份,301202,高建强,8.47%
朗威股份,301202,沈美娟,0.56%
朗威股份,301202,安信证券股份有限公司,0.18%
朗威股份,301202,中国建设银行股份有限公司企业年金计划-中国工商银行股份有限公司,0.03%
朗威股份,301202,中国石油化工集团公司企业年金计划-中国工商银行股份有限公司,0.03%
朗威股份,301202,中国工商银行股份有限公司企业年金计划-中国建设银行股份有限公司,0.02%
朗威股份,301202,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,0.02%
安泰科技,969,中国钢研科技集团有限公司,35.52%
安泰科技,969,刁其合,1.98%
安泰科技,969,香港中央结算有限公司,0.84%
安泰科技,969,前海开源基金-农业银行-中国钢研科技集团有限公司,0.47%
安泰科技,969,郑刚,0.46%
安泰科技,969,王宏友,0.39%
安泰科技,969,中国建设银行股份有限公司-嘉实中证稀土产业交易型开放式指数证券投资基金,0.34%
安泰科技,969,郑建华,0.29%
安泰科技,969,袁燕,0.27%
安泰科技,969,中国工商银行股份有限公司-招商安盈保本混合型证券投资基金,0.23%
佳士科技,300193,潘磊,14.48%
佳士科技,300193,徐爱平,9.66%
佳士科技,300193,深圳市千鑫恒投资发展有限公司,8.48%
佳士科技,300193,中国银行股份有限公司-嘉实价值驱动一年持有期混合型证券投资基金,2.01%
佳士科技,300193,中国银行股份有限公司-嘉实价值精选股票型证券投资基金,1.95%
佳士科技,300193,华夏人寿保险股份有限公司-自有资金,1.79%
佳士科技,300193,中国光大银行股份有限公司-大成策略回报混合型证券投资基金,1.65%
佳士科技,300193,基本养老保险基金一零零三组合,1.58%
佳士科技,300193,珠海阿巴马资产管理有限公司-阿巴马元享127号私募证券投资基金,1.36%
佳士科技,300193,范金霞,1.18%
万得凯,301309,钟兴富,18.20%
万得凯,301309,陈方仁,18.20%
万得凯,301309,陈金勇,8.40%
万得凯,301309,陈礼宏,8.40%
万得凯,301309,汪素云,8.40%
万得凯,301309,汪桂苹,8.40%
万得凯,301309,台州协力投资咨询合伙企业(有限合伙),5.00%
万得凯,301309,林平忠,0.49%
万得凯,301309,林森华,0.34%
万得凯,301309,何建国,0.33%
曙光数创,872808,曙光信息产业(北京)有限公司,62.07%
曙光数创,872808,盘锦聚力创新投资管理中心(有限合伙),4.18%
曙光数创,872808,沈卫东,4.04%
曙光数创,872808,昆山聚思力和企业管理合伙企业(有限合伙),4.02%
曙光数创,872808,魏铮,2.51%
曙光数创,872808,何继盛,2.11%
曙光数创,872808,张卫平,1.38%
曙光数创,872808,中国农业银行-华夏平稳增长混合型证券投资基金,0.73%
曙光数创,872808,高卫红,0.59%
曙光数创,872808,苏州先知行投资管理有限公司-先知行先知远行1号,0.57%
埃夫特-U,688165,芜湖远宏工业机器人投资有限公司,16.10%
埃夫特-U,688165,芜湖远大创业投资有限公司,11.68%
埃夫特-U,688165,安徽信惟基石产业升级基金合伙企业(有限合伙),11.50%
埃夫特-U,688165,上海鼎晖源霖股权投资合伙企业(有限合伙),9.67%
埃夫特-U,688165,芜湖睿博投资管理中心(有限合伙),8.80%
埃夫特-U,688165,美的集团股份有限公司,5.78%
天准科技,688003,苏州青一投资有限公司,24.65%
天准科技,688003,宁波天准合智投资管理合伙企业(有限合伙),20.46%
天准科技,688003,徐一华,8.39%
天准科技,688003,徐伟,6.70%
通力科技,301255,通力科技控股有限公司,45.27%
通力科技,301255,项献忠,11.37%
通力科技,301255,温州通途企业管理咨询中心(有限合伙),7.23%
通力科技,301255,陈荣华,2.47%
通力科技,301255,项建设,2.47%
通力科技,301255,蔡雨晴,2.47%
通力科技,301255,项献银,2.47%
通力科技,301255,林光祥,1.24%
通力科技,301255,广发证券股份有限公司-恒越内需驱动混合型证券投资基金,0.50%
通力科技,301255,宁波银行股份有限公司-恒越研究精选混合型证券投资基金,0.47%
纽威数控,688697,席超,15.18%
纽威数控,688697,王保庆,15.18%
纽威数控,688697,陆斌,15.18%
纽威数控,688697,程章文,15.18%
纽威数控,688697,姚毓明,4.90%
纽威数控,688697,杨溟,4.90%
纽威数控,688697,苏州新有威投资管理合伙企业(有限合伙),4.50%
纽威数控,688697,中信建投投资有限公司,1.07%
纽威数控,688697,全国社保基金四一四组合,0.85%
纽威数控,688697,香港中央结算有限公司,0.57%
秦川机床,837,陕西法士特汽车传动集团有限责任公司,34.30%
秦川机床,837,陕西省产业投资有限公司,9.13%
秦川机床,837,中国长城资产管理股份有限公司,1.25%
秦川机床,837,海通证券股份有限公司,0.95%
秦川机床,837,国泰君安证券股份有限公司,0.91%
秦川机床,837,国器元禾私募基金管理有限公司-工业母机产业投资基金(有限合伙),0.89%
秦川机床,837,招商银行股份有限公司-易方达创新成长混合型证券投资基金,0.75%
秦川机床,837,济南瀚祥投资管理合伙企业(有限合伙),0.71%
秦川机床,837,香港中央结算有限公司,0.68%
秦川机床,837,吴鸣霄,0.63%
汇洲智能,2122,四合聚力信息科技集团有限公司,12.05%
汇洲智能,2122,衢州智造祈爵企业管理合伙企业(有限合伙),10.51%
汇洲智能,2122,博厚明久(衢州)企业管理咨询合伙企业(有限合伙),9.52%
汇洲智能,2122,天马轴承集团股份有限公司破产企业财产处置专用账户,6.95%
汇洲智能,2122,霍尔果斯天马创业投资集团有限公司,4.98%
汇洲智能,2122,深圳市中奇信息产业投资咨询有限公司,2.63%
汇洲智能,2122,海南奇日升企业咨询股份有限公司,2.28%
汇洲智能,2122,恒天融泽资产管理有限公司-恒天融泽嘉星三号私募投资基金,1.65%
汇洲智能,2122,喀什星河创业投资有限公司,1.59%
汇洲智能,2122,恒天融泽资产管理有限公司-恒天融泽嘉星五号私募投资基金,1.51%
动力Ｂ股,900920,上海汽车集团股份有限公司,47.99%
动力Ｂ股,900920,重庆机电控股(集团)公司,10.77%
动力Ｂ股,900920,无锡威孚高科技集团股份有限公司,0.80%
动力Ｂ股,900920,共青城胜恒投资管理有限公司-胜恒九重风控策略1期私募股权投资基金,0.79%
动力Ｂ股,900920,招商银行股份有限公司-泰康新锐成长混合型证券投资基金,0.56%
动力Ｂ股,900920,刘志强,0.55%
动力Ｂ股,900920,永青科技股份有限公司,0.47%
动力Ｂ股,900920,上海常春藤投资控股有限公司-珠海金藤股权投资基金合伙企业(有限合伙),0.44%
动力Ｂ股,900920,杨宝林,0.41%
动力Ｂ股,900920,马颖波,0.41%
机器人,300024,中国科学院沈阳自动化研究所,25.43%
机器人,300024,曲道奎,2.61%
机器人,300024,中国通用技术(集团)控股有限责任公司,2.40%
机器人,300024,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,2.21%
机器人,300024,香港中央结算有限公司,2.11%
机器人,300024,方天成,0.69%
机器人,300024,沈阳市重要技术创新研发与科技成果转化中心,0.52%
机器人,300024,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,0.47%
机器人,300024,蒋成美,0.44%
机器人,300024,大成基金-农业银行-大成中证金融资产管理计划,0.44%
申昊科技,300853,陈如申,21.72%
申昊科技,300853,王晓青,10.78%
申昊科技,300853,朱兆服,3.11%
申昊科技,300853,大连道合投资管理有限公司-道合承光私募证券投资基金,2.35%
申昊科技,300853,刘清风,2.14%
申昊科技,300853,徐爱根,1.73%
申昊科技,300853,张文国,1.52%
申昊科技,300853,招商银行股份有限公司-东方红优享红利沪港深灵活配置混合型证券投资基金,1.26%
申昊科技,300853,上海稻海投资有限公司,1.25%
申昊科技,300853,黎勇跃,1.18%
德恩精工,300780,雷永志,20.26%
德恩精工,300780,雷永强,16.81%
德恩精工,300780,王富民,6.11%
苏轴股份,430418,创元科技股份有限公司,42.79%
苏轴股份,430418,朱志浩,3.80%
